          MJD  MJDbin           uJy         duJy        stdev         x2  Nclip  Ngood  Nexcluded     Mask         m       dm
 57232.299952 57232.5         282.0        245.0          NaN        NaN      0      1          1 0x800000 16.381698      NaN
          NaN 58147.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58148.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58149.529985 58149.5    -12.190221     6.016493    29.212277   2.891032      0      8          8 0x800000 20.758838      NaN
 58150.665891 58150.5     32.837436    22.327379    26.870058   0.670692      0      2          2 0x800000 18.901961      NaN
          NaN 58151.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58152.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58153.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58154.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58155.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58156.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58157.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58158.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58159.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58160.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58161.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58162.654479 58162.5    242.999812    72.739365   133.643182   1.682096      1      2          3 0x800000 17.935985 0.325003
          NaN 58163.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58164.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58165.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58166.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58167.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58168.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58169.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58170.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58171.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58172.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58173.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58174.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58175.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58176.581416 58176.5      7.569541     9.195132     9.429563   0.301574      0      4          4 0x800000 20.035034      NaN
          NaN 58177.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58178.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58179.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58180.567462 58180.5         620.0       3733.0          NaN        NaN      0      1          1 0x800000 13.718548      NaN
          NaN 58181.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58182.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58183.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58184.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58185.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58186.563678 58186.5 -28173.240351  9606.933476  14116.67978   0.468874      0      2          2 0x800000 12.750735      NaN
          NaN 58187.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58188.561151 58188.5    -15.026363    14.254605   200.664729   0.593897      0      3          3 0x800000 19.822309      NaN
          NaN 58189.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58190.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58191.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58192.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58193.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58194.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58195.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58196.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58197.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58198.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58199.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58200.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58201.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58202.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58203.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58204.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58205.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58206.526665 58206.5     -6.961368    12.764397     9.604686   0.130964      0      4          4 0x800000 19.942196      NaN
          NaN 58207.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58208.446283 58208.5     17.063434    37.286383    76.428616   1.342261      0      3          3 0x800000 18.624178      NaN
          NaN 58209.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58210.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58211.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58212.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58213.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
   58214.5225 58214.5     -0.478154      8.59413    11.165423   0.433186      0      4          4 0x800000 20.371692      NaN
          NaN 58215.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58216.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58217.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58218.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58219.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58220.519307 58220.5    -12.526919     5.465757    16.918924   2.373218      0      4          4 0x800000 20.863071      NaN
          NaN 58221.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58222.611834 58222.5     10.373707     6.162373     37.35448    1.87756      0      8          8 0x800000 20.249228      NaN
          NaN 58223.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58224.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58225.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58226.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58227.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58228.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58229.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58230.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58231.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58232.499389 58232.5     -5.058174     7.001884    13.250786   1.055997      0      4          4 0x800000 20.594160      NaN
          NaN 58233.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58234.476907 58234.5    -12.919987    17.836848    62.715229   1.046992      0      5          5 0x800000 19.578902      NaN
          NaN 58235.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58236.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58237.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58238.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58239.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58240.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58241.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58242.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58243.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58244.459606 58244.5     -1.614706    17.741807    38.044272   1.087102      0      6          6 0x800000 19.584702      NaN
          NaN 58245.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58246.476463 58246.5      -5.56968     9.947571    24.785749   0.724018      0      4          4 0x800000 20.212904      NaN
          NaN 58247.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58248.470875 58248.5     -6.137217     6.705677    15.748016   1.245851      0      4          4 0x800000 20.641090      NaN
          NaN 58249.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58250.456445 58250.5     25.895086    13.785648    56.759728   3.008374      1      4          5 0x800000 19.330737      NaN
          NaN 58251.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58252.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58253.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58254.508504 58254.5     -1.833302     8.193056     4.645787   0.072313      0      4          4 0x800000 20.423582      NaN
          NaN 58255.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58256.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58257.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58258.516858 58258.5       6.00802     7.431149    21.453438   2.254826      0      4          4 0x800000 20.270478      NaN
          NaN 58259.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58260.531167 58260.5      1.316501     9.832587    52.538874   0.156445      0      3          3 0x800000 20.178121      NaN
          NaN 58261.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58262.427437 58262.5    -23.667848    12.288218    13.720423   0.336959      0      4          4 0x800000 19.983475      NaN
          NaN 58263.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58264.443688 58264.5    -27.824824    25.381779   185.379566   0.695128      0      4          4 0x800000 19.195892      NaN
          NaN 58265.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58266.417984 58266.5     -3.593833    14.168896     39.06725   2.068359      0      4          4 0x800000 19.828857      NaN
          NaN 58267.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58268.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58269.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58270.422656 58270.5      6.358271    19.612284    66.635201   2.484901      0      4          4 0x800000 19.364462      NaN
          NaN 58271.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58272.433284 58272.5      7.859515     7.239318     9.899495   0.431158      0      4          4 0x800000 20.222597      NaN
          NaN 58273.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58274.409402 58274.5      9.476694     7.775769    15.945219   1.060888      0      4          4 0x800000 20.110183      NaN
          NaN 58275.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58276.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58277.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58278.414663 58278.5    -20.660693     6.174709    12.027746   0.894579      0      4          4 0x800000 20.730656      NaN
          NaN 58279.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58280.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58281.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58282.412739 58282.5     -1.632645     7.341286    13.301002   0.890402      0      4          4 0x800000 20.542767      NaN
          NaN 58283.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58284.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58285.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58286.403397 58286.5     -2.125144     7.115579     13.81726    0.97088      0      4          4 0x800000 20.576671      NaN
          NaN 58287.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58288.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58289.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58290.389281 58290.5     -1.736058     8.048954     3.559026   0.051864      0      4          4 0x800000 20.442848      NaN
          NaN 58291.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58292.399102 58292.5     23.522322     8.553258    14.150972   0.671046      0      4          4 0x800000 19.670482      NaN
          NaN 58293.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
  58294.38895 58294.5    -18.739867    10.450611    30.136357   1.588232      0      5          5 0x800000 20.159343      NaN
          NaN 58295.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58296.404614 58296.5     -2.638009    11.742023    24.644134   1.113674      0      4          4 0x800000 20.032840      NaN
 58297.389593 58297.5     13.807441     15.99035    23.443194   0.483465      0      4          4 0x800000 19.422907      NaN
 58298.343073 58298.5         -14.0    11.412642    18.672618   0.720386      0      4          4 0x800000 20.063731      NaN
          NaN 58299.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58300.369297 58300.5     -8.058179     9.255758  3659.922635   1.284985      0     11         11 0x800000 20.291167      NaN
          NaN 58301.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58302.375479 58302.5       4.81437     6.133201    12.637812   0.453748      0      8          8 0x800000 20.485626      NaN
          NaN 58303.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58304.374173 58304.5      -4.31742    11.535562    44.533134   2.210582      0      5          5 0x800000 20.052100      NaN
          NaN 58305.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58306.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58307.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58308.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58309.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58310.344698 58310.5     -2.605493     7.977777    32.994949   4.176006      0      4          4 0x800000 20.452492      NaN
          NaN 58311.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58312.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58313.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58314.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58315.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58316.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58317.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58318.313959 58318.5      0.345626     6.681064    22.430846   1.338197      0      8          8 0x800000 20.626520      NaN
          NaN 58319.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
  58320.30968 58320.5    -11.637677    23.858316   214.860087   0.537102      0      8          8 0x800000 19.263097      NaN
          NaN 58321.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58322.291442 58322.5     10.512587     9.751136    20.888593   0.926775      0      4          4 0x800000 19.901220      NaN
          NaN 58323.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58324.299102 58324.5    -14.830022     6.495264    20.095753   0.868542      0      8          8 0x800000 20.675705      NaN
          NaN 58325.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58326.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58327.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58328.272431 58328.5     -3.983469       7.5441    12.871156    0.74885      0      4          4 0x800000 20.513178      NaN
          NaN 58329.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58330.276883 58330.5      8.269254     7.092218    12.824827   0.435502      0      7          7 0x800000 20.223757      NaN
          NaN 58331.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58332.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58333.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
  58334.29643 58334.5    156.569307    41.793694     21.92031   0.132151      0      2          2 0x800000 18.413233 0.289820
          NaN 58335.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58336.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58337.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
  58338.27297 58338.5     -7.461716     6.112139    13.598407   1.193475      0      4          4 0x800000 20.741714      NaN
          NaN 58339.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58340.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58341.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58342.265334 58342.5      6.161371     5.736044    13.338094   0.680982      1      7          8 0x800000 20.478376      NaN
          NaN 58343.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58344.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58345.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58346.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58347.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58348.260994 58348.5      13.50913     6.425961    17.153717   1.661616      0      4          4 0x800000 20.110745      NaN
          NaN 58349.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58350.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58351.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58352.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58353.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58354.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58355.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58356.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58357.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58358.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58359.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58360.252945 58360.5      8.958824     6.336213     9.110434   0.462518      0      4          4 0x800000 20.283367      NaN
          NaN 58361.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58362.258466 58362.5    -12.333333     9.814955      26.0832   2.354095      1      3          4 0x800000 20.227476      NaN
          NaN 58363.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58364.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58365.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58366.244276 58366.5      -9.07251     7.352411   170.295681   0.807653      1      7          8 0x800000 20.541122      NaN
          NaN 58367.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58368.250021 58368.5     -3.858801     6.608593    19.638398    1.99182      0      4          4 0x800000 20.656924      NaN
          NaN 58369.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58370.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58371.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58372.240965 58372.5    -13.318088     5.625997    69.596798   1.897929      0      8          8 0x800000 20.831698      NaN
          NaN 58373.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58374.245176 58374.5     20.305611    10.566507     3.109126   0.022748      0      4          4 0x800000 19.609885      NaN
          NaN 58375.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58376.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58377.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58378.239727 58378.5    -17.089377    16.647805    25.118055   0.664175      0      4          4 0x800000 19.653804      NaN
          NaN 58379.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58380.232483 58380.5      8.079733     7.303912    21.394258   0.829819      0      8          8 0x800000 20.207506      NaN
          NaN 58381.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58382.223331 58382.5     16.024462    14.576145    43.037774   2.443532      0      4          4 0x800000 19.459103      NaN
          NaN 58383.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
  58384.21886 58384.5      0.564276    10.850375    29.413458   0.583065      0     12         12 0x800000 20.099925      NaN
          NaN 58385.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58386.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58387.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58388.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58389.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58390.215456 58390.5    -35.736776    13.359082   201.357063   3.587177      0      4          4 0x800000 19.892755      NaN
          NaN 58391.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58392.222264 58392.5        5045.0      28943.0          NaN        NaN      0      1          1 0x800000 11.492018      NaN
          NaN 58393.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
 58394.212816 58394.5     11.284034     9.116613    36.566964   1.354793      0      8          8 0x800000 19.932579      NaN
          NaN 58395.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58396.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58397.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58398.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58399.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58400.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58401.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58402.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58403.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58404.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58405.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58406.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58407.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58408.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58409.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58410.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58411.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58412.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58413.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58414.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58415.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58416.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58417.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58418.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58419.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58420.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58421.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58422.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58423.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58424.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58425.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58426.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58427.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58428.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58429.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58430.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58431.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58432.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58433.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58434.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58435.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58436.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58437.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58438.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58439.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58440.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58441.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58442.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58443.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
          NaN 58444.5           NaN          NaN          NaN        NaN      0      0          0 0x800000       NaN      NaN
